,id,time,tweet,language,hashtags,cashtags,thumbnail,source,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
803,1299956753484795905,11:56:56,Just few metres away from home.  #masker #mask #srilanka #lostmasker #litter #covid19 #covid_19 #masque #මාස්ක් #maskmania #කුණු #srilanka @ Wadduwa Kolabada  https://t.co/fy9CEgj9gX,en,"['masker', 'mask', 'srilanka', 'lostmasker', 'litter', 'covid19', 'covid_19', 'masque', 'මාස්ක්', 'maskmania', 'කුණු', 'srilanka']",[],,,,,[],,,,
804,1298190948707348481,15:00:16,Pettah Bus stand water taps are broken . There is no place to wash hands . Seems like authorities are being being reckless   Covid-19 fear has gone .  #COVID__19 #lk #SriLanka #actnow,en,"['covid__19', 'lk', 'srilanka', 'actnow']",[],,,,,[],,,,
805,1297257801505542145,01:12:16,Asia's biggest golf ground⛳️🏌🏻‍♂️🥇//... . . . #Golf #colombo #colombigolfclub #stayhigh #bohemians #COVID19  https://t.co/zRXKUMQsta,en,"['golf', 'colombo', 'colombigolfclub', 'stayhigh', 'bohemians', 'covid19']",[],https://pbs.twimg.com/media/EgDJE9wWsAAGWFO.jpg,,,,[],,,,
806,1296641897906274305,08:24:53,YOU ARE YOUR WORK #day149 #day149lockdown #stayathome #staysafe #stayathomeissafe #workhard #covid19 #thewinner #memories @ The Hilton Colombo  https://t.co/phXwmVyaDC,en,"['day149', 'day149lockdown', 'stayathome', 'staysafe', 'stayathomeissafe', 'workhard', 'covid19', 'thewinner', 'memories']",[],,,,,[],,,,
807,1296473789413437443,21:16:53,"Again our own village area. Sent by a friend!  #masker #mask #srilanka #lostmasker #litter #covid19 #covid_19 #masque #මාස්ක් #maskmania #කුණු #srilanka @ Pothupitiya, Sri Lanka  https://t.co/qWJXlJkc9g",en,"['masker', 'mask', 'srilanka', 'lostmasker', 'litter', 'covid19', 'covid_19', 'masque', 'මාස්ක්', 'maskmania', 'කුණු', 'srilanka']",[],,,,,[],,,,
808,1296473422088884226,21:15:25,"This is from town hall area. Sent by a friend!  #masker #mask #srilanka #lostmasker #litter #covid19 #covid_19 #masque #මාස්ක් #maskmania #කුණු #srilanka @ Town Hall, Colombo  https://t.co/IvH43YEszN",en,"['masker', 'mask', 'srilanka', 'lostmasker', 'litter', 'covid19', 'covid_19', 'masque', 'මාස්ක්', 'maskmania', 'කුණු', 'srilanka']",[],,,,,[],,,,
809,1296271844291608576,07:54:25,BE PATIENT WITH TIME #day148 #day148lockdown #stayathome #staysafe #stayathomeissafe #bepatientwithtime #covid19 #thewinner #memories #shotbyme @ L.A.B  https://t.co/gmGGnpvxTs,en,"['day148', 'day148lockdown', 'stayathome', 'staysafe', 'stayathomeissafe', 'bepatientwithtime', 'covid19', 'thewinner', 'memories', 'shotbyme']",[],,,,,[],,,,
810,1295905413083234306,07:38:21,INVEST YOUR TALENTS #day147 #day147lockdown #stayathome #staysafe #stayathomeissafe #investyourtalents #covid19 #thewinner #memories #shotbyme #shotfrombalcony @ Beira Lake  https://t.co/AVJWBUdavH,en,"['day147', 'day147lockdown', 'stayathome', 'staysafe', 'stayathomeissafe', 'investyourtalents', 'covid19', 'thewinner', 'memories', 'shotbyme', 'shotfrombalcony']",[],,,,,[],,,,
811,1295537716063612928,07:17:16,DREAMING TO DOING #day146 #day146lockdown #stayathome #staysafe #stayathomeissafe #dreamingtodoing #covid19 #thewinner #memories #shotbyme @ Galle Face Beach  https://t.co/cINq0v6vTi,en,"['day146', 'day146lockdown', 'stayathome', 'staysafe', 'stayathomeissafe', 'dreamingtodoing', 'covid19', 'thewinner', 'memories', 'shotbyme']",[],,,,,[],,,,
812,1295191750651383812,08:22:31,MINDSET FOR LIFE #day145 #day145lockdown #stayathome #staysafe #stayathomeissafe #mindsetforlife #covid19 #thewinner #memories @ Taj Samudra  https://t.co/4Zt0VqZIT4,da,"['day145', 'day145lockdown', 'stayathome', 'staysafe', 'stayathomeissafe', 'mindsetforlife', 'covid19', 'thewinner', 'memories']",[],,,,,[],,,,
813,1295016025822461953,20:44:15,Through thick and thin 🔥  #colombo #vibes #stayfocused #srilanka #travel #dharmaproductions #covid19 #pablo #goodvibes #friends #lifestyle #horology #swatch #livelife #dharmawick #karma #monochrome #goodfriends…  https://t.co/HgMlVkmSeq,en,"['colombo', 'vibes', 'stayfocused', 'srilanka', 'travel', 'dharmaproductions', 'covid19', 'pablo', 'goodvibes', 'friends', 'lifestyle', 'horology', 'swatch', 'livelife', 'dharmawick', 'karma', 'monochrome', 'goodfriends']",[],,,,,[],,,,
814,1294841941394370560,09:12:30,KEEP GOING! Don't Watch The Clock; Do What It Does. Keep Going. - Sam Levenson #day144 #day144lockdown #stayathome #staysafe #stayathomeissafe #keepgoing #covid19 #thewinner #memories @ The Hilton Colombo  https://t.co/oZ0HYnVhSm,en,"['day144', 'day144lockdown', 'stayathome', 'staysafe', 'stayathomeissafe', 'keepgoing', 'covid19', 'thewinner', 'memories']",[],,,,,[],,,,
815,1294508917414821893,11:09:11,KEEP IT PERSONAL #day143 #day143lockdown #stayathome #staysafe #stayathomeissafe #covid19 #thewinner #memories @ The Hilton Colombo  https://t.co/JURTHsu9ac,en,"['day143', 'day143lockdown', 'stayathome', 'staysafe', 'stayathomeissafe', 'covid19', 'thewinner', 'memories']",[],,,,,[],,,,
816,1294280687403651072,20:02:17,I walked about a kilometer to home today and these littered masks were on the road.   It's just a kilometer!  #masker #mask #srilanka #lostmasker #litter #covid19 #covid_19 #masque #මාස්ක් #maskmania #කුණු #srilanka…  https://t.co/v2OzHKrANe,en,"['masker', 'mask', 'srilanka', 'lostmasker', 'litter', 'covid19', 'covid_19', 'masque', 'මාස්ක්', 'maskmania', 'කුණු', 'srilanka']",[],,,,,[],,,,
817,1293818624113664001,13:26:12,"Another mask left aside the road!  #masker #mask #srilanka #lostmasker #litter #covid19 #covid_19 #masque #මාස්ක් #maskmania #කුණු #srilanka @ Pothupitiya, Sri Lanka  https://t.co/XCf7ScN44l",en,"['masker', 'mask', 'srilanka', 'lostmasker', 'litter', 'covid19', 'covid_19', 'masque', 'මාස්ක්', 'maskmania', 'කුණු', 'srilanka']",[],,,,,[],,,,
818,1291689293480701952,16:25:00,Had to do it one way or another 😁  #colombo #vibes #stayfocused #srilanka #travel #dharmaproductions #covid19 #pablo #goodvibes #friends #lifestyle #horology #swatch #livelife #dharmawick #karma…  https://t.co/kXFb22GrMM,en,"['colombo', 'vibes', 'stayfocused', 'srilanka', 'travel', 'dharmaproductions', 'covid19', 'pablo', 'goodvibes', 'friends', 'lifestyle', 'horology', 'swatch', 'livelife', 'dharmawick', 'karma']",[],,,,,[],,,,
819,1289905824257568768,18:18:08,Destroy covid-19 dont let it destroy#covid19  https://t.co/82D1Q8uw3U,en,[],[],https://pbs.twimg.com/media/EeaqgpkUEAAfKEl.jpg,,,,[],,,,
820,1288143228311498752,21:34:12,We are PROTECTED to PROTECT our Students from Covid19. Examination Centres at South Eastern University of Sri Lanka... #SriLanka #UniversityChallenge #COVID19SL #Academia #Examination  https://t.co/R8hxFZPBXR,en,"['srilanka', 'universitychallenge', 'covid19sl', 'academia', 'examination']",[],https://pbs.twimg.com/media/EeBnbVaVAAA-6sF.jpg,,,,[],,,,
821,1287588492948713477,08:49:53,"What's a cultural tradition to a global pandemic? I was planning on releasing this design w/ myrdintl to coincide with the Esala Perahera but thanks to COVID-19 shutting the world down, it's going in the vault for…  https://t.co/mO4RnzjKQQ",en,[],[],,,,,[],,,,
822,1287443781017432069,23:14:51,#Beach #sunrise #Tree #sundayvibes #family #mountain #FunDynastyOnZoom #crazy #COVID19  https://t.co/oCxmqhqRES,und,"['beach', 'sunrise', 'tree', 'sundayvibes', 'family', 'mountain', 'fundynastyonzoom', 'crazy', 'covid19']",[],https://pbs.twimg.com/media/Ed3rPLkUMAYvcmg.jpg,,,,[],,,,
823,1287315405799936000,14:44:44,What is the only good thing happened in COVID19? I get to report to work with T-shirts and casuals!  Can you see me smiling beneath the mask???  https://t.co/PXKx5QnhU3,en,[],[],https://pbs.twimg.com/media/Ed12hQRXoAAdUlZ.jpg,,,,[],,,,
824,1285615232220647424,22:08:51,#FaceMask trends keep coming..  #sriLanka #colombo #covid19 #mask #fashion  https://t.co/4kWPZIM4wK,en,"['facemask', 'srilanka', 'colombo', 'covid19', 'mask', 'fashion']",[],https://pbs.twimg.com/media/EddsPOqVcAEDNqi.jpg,,,,[],,,,
825,1285558301401522178,18:22:38,#tbt to that life before #covid19 🔙 #colombo *free pool access no more 😭* #movenpickcolombo #lifebeforecorona @ Mövenpick Hotel Colombo  https://t.co/gcJoGYXQp5,en,"['tbt', 'covid19', 'colombo', 'movenpickcolombo', 'lifebeforecorona']",[],,,,,[],,,,
826,1284904176678514689,23:03:22,"Covid-19 Mood 🤠😎😉✌️ #sunday #covid19 #selfie #staysafe #washhands #wearfacemask #love #bless #world #sidathunlk #colombo #srilanka #lka #lk @ Colombo, Sri Lanka  https://t.co/DdkSg0FKGT",in,"['sunday', 'covid19', 'selfie', 'staysafe', 'washhands', 'wearfacemask', 'love', 'bless', 'world', 'sidathunlk', 'colombo', 'srilanka', 'lka', 'lk']",[],,,,,[],,,,
827,1284903732447047681,23:01:36,"14 million+ confirmed cases, 600k+ deaths globally. #COVID19 #CoronaVirus  https://t.co/S0C7PAwbHa",en,"['covid19', 'coronavirus']",[],https://pbs.twimg.com/media/EdTlIQrU8AInZM3.jpg,,,,[],,,,
828,1284528463412703232,22:10:25,"#kn95facemask #staysafeeveryone #coronavirus #covid19 #kalutara #srilanka🇱🇰 #KiDS @ Kalutara South, Sri Lanka  https://t.co/oDIpbVnKFq",in,"['kn95facemask', 'staysafeeveryone', 'coronavirus', 'covid19', 'kalutara', 'srilanka', 'kids']",[],,,,,[],,,,
829,1284455544892411904,17:20:40,Covid weddings. This set was shot for a weddings during covid 19 times program. The beautiful bride amritaadesilva was dressed by dhananjaya_bandara_official ramanifernando.salons &amp; Harris wijesinghe. The groom…  https://t.co/QzOzT9Ow9F,en,[],[],,,,,[],,,,
831,1283530287528304640,04:04:02,🇱🇰Strawberry Pizza🇱🇰 visit Sri Lanka Post Covid19 #lka  https://t.co/aiDB1qqkXb,en,['lka'],[],https://pbs.twimg.com/media/EdAD_KJU0AE0Tu1.jpg,,,,[],,,,
832,1282670689661657089,19:08:17,Photobombed at Terooka &amp; Jehan’s wedding! Just like covid-19 got in the way of gatherings...  Luckily we’ve stepped up our game to make our service compliant with the guidance provided by the Ministry of Health. Here…  https://t.co/iEuprbnvRp,en,[],[],,,,,[],,,,
833,1282643087353880576,17:18:37,"It doesn’t matter if it’s CoViD-19 or a Zombie Apocalypse, if you’re meant to be great, you’ll be freaking great and nothing on Earth would stop you!🔥 #HustleHard #BeGreat #StayHungry #KeepGrinding #MuchLove #CoViD19 #Pandemic #COVID19LK",en,"['hustlehard', 'begreat', 'stayhungry', 'keepgrinding', 'muchlove', 'covid19', 'pandemic', 'covid19lk']",[],,,,,[],,,,
834,1282541596223905792,10:35:19,When again? 😥  #travelgram #covid19 #srilanka @ Kandy  https://t.co/vufOSPnW4P,en,"['travelgram', 'covid19', 'srilanka']",[],,,,,[],,,,
835,1282510622186504198,08:32:14,Prevention is better than cure...  I carry hand sanitizer in the pocket to protect against covid19...  https://t.co/6O3Lswel4J,en,[],[],https://pbs.twimg.com/media/EcxklvpXkAAdB49.jpg,,,,[],,,,
836,1281888598288027653,15:20:32,🥰🥰 only good thing happened because of #covid19 #movenpick #robatagrill #laksa #panangcurry #garlicrice #throwback @ Robata Grill and Lounge  https://t.co/mStrJfE5ke,en,"['covid19', 'movenpick', 'robatagrill', 'laksa', 'panangcurry', 'garlicrice', 'throwback']",[],,,,,[],,,,
837,1279996420737597442,10:01:42,"Back to School. Special offer!! School ""covid-19"" safety pack 1. 10 surgical maskes 2.  Fragranced Sanitizer 225ml pack  Only 1000.00 @ Islamic Book House  https://t.co/zX4AvJOHTL",en,[],[],,,,,[],,,,
838,1279802398869991425,21:10:44,Well spent weekend after Covid-19 🤙🔥 @ Ambuluwawa Observation Deck  https://t.co/AjkVFhFk5r,en,[],[],,,,,[],,,,
839,1276012500451016704,10:11:01,Throw back 🚣🚣 . Before Covid 19 our guests were having fun in Sri Lanka.. . Exciting train ride in Sri Lankan hill country... . We invite you to come &amp; feel the excitement of signature train ride in Sri…  https://t.co/Ps3u7U8qLu,en,[],[],,,,,[],,,,
840,1275116223152480256,22:49:32,COVID 19 day 94 Caramel pudding 🥧💪🏾 I am a strong independent brown man that bakes 👨🏽‍🍳 Katie had to go in to work for a chocolate-related emergency so I decided to flex my baking muscles…  https://t.co/AWL49cHDv7,en,[],[],,,,,[],,,,
841,1274713621474361345,20:09:45,"Finally out again after #covid19  . . . . . . . #balapitiya #srilanka #lka #exploring #chillin #goodvibes #goodtimes #traveldiaries #traveling #landlikenoother #evenings #instagood @ Balapitiya, Sri Lanka  https://t.co/UtUM2YASU1",tl,"['covid19', 'balapitiya', 'srilanka', 'lka', 'exploring', 'chillin', 'goodvibes', 'goodtimes', 'traveldiaries', 'traveling', 'landlikenoother', 'evenings', 'instagood']",[],,,,,[],,,,
842,1273950946016534528,17:39:09,Before Covid19 and after Covid 19 😉 #newme #memyself #change @ HIT HARD Fitness CLUB  https://t.co/XT2qYJLWbj,en,"['newme', 'memyself', 'change']",[],,,,,[],,,,
843,1273920631445258241,15:38:41,Lotus tower #lotustower#nelumkuluna#covid19#pendemic#srilanka#peace#pearloftheocean#ceylon#traveldestination#ceylontraveldiary#youtuber#lotustower#travelwithradi#travel#thetravelgramsl#srilnakatravelblog#ceylontrip#travelphotography#traveltheworld#travelfollowloop100  https://t.co/aQBcdEn0PH,en,[],[],https://pbs.twimg.com/media/Ea3gDOGWAAIdwiU.jpg,,,,[],,,,
844,1273897568842526720,14:07:02,"Today's Jumma Allah Pak please heal all the sick of Covid-19 and protect all the Muslim Ummah from this virus (Ameen Sum Ameen❤❤) #JummaMubarak @ Mohideen Grand Jumma Masjid, Kalmunai  https://t.co/CNSlX71GqH",en,['jummamubarak'],[],,,,,[],,,,
845,1273897202033864704,14:05:35,Today's Jumma Allah Pak please heal all the sick of Covid-19 and protect all the Muslim Ummah from this virus (Ameen Sum Ameen❤❤) #JummaMubarak  https://t.co/tY9xp8U0Fs,en,['jummamubarak'],[],https://pbs.twimg.com/media/Ea3KtvCXQAAja1j.jpg,,,,[],,,,
846,1272998648788344832,02:35:03,♥️ #covi̇d19 #healthyathome @ Kalmunai  https://t.co/2OhsRAdH3X,lt,"['covi̇d19', 'healthyathome']",[],,,,,[],,,,
847,1272179856944410626,20:21:28,During Covid19 we managed to explore some hidden places around my hometown -@nuwareliya  it's a hidden waterfall with a beautiful infinity view   Watch the full episode   https://t.co/PRiha0XAlZ  https://t.co/EvSbFTngfs,en,[],[],https://pbs.twimg.com/media/Eaew0-oUcAAQohH.jpg,,,,[],,,,
848,1272178631620493313,20:16:36,"COVID19 took me there. Loved the every inch of the view ❤️ #ella #ninearchbridge #ninearchesbridge #srilanka @ Nine Arches Bridge, Demodara  https://t.co/IBN1txtlbn",en,"['ella', 'ninearchbridge', 'ninearchesbridge', 'srilanka']",[],,,,,[],,,,
849,1271738773940961280,15:08:46,Quarantine Capture  . . .  #covid19 #randomclick #MifaazHGT  #samsung #A6_18 #Instagram #mobilephotography @ Mifaaz's Villa  https://t.co/plb1HwUkfj,ca,"['covid19', 'randomclick', 'mifaazhgt', 'samsung', 'a6_18', 'instagram', 'mobilephotography']",[],,,,,[],,,,
850,1271703509583437827,12:48:38,"COVID looks and work from home attire ... 🧔 👨‍💻  . . . . #covid19 #lockdown #workfromhome #colombo #srilanka @ Mount Lavinia, Sri Lanka  https://t.co/HXEGjEUMCl",en,"['covid19', 'lockdown', 'workfromhome', 'colombo', 'srilanka']",[],,,,,[],,,,
851,1270763137818595331,22:31:56,Travel beyond COVID-19 Interview with authenticities_sri_lanka - President authenticitiessrilanka. #SriLankad #Asia. Follow the link on BIO for full interview.  . . What travel will look like during &amp; after COVID-19.…  https://t.co/0zpgKj4wKh,en,"['srilankad', 'asia']",[],,,,,[],,,,
852,1270395628095328256,22:11:35,"ආලෝකය උනත් සුන්දර අන්ධකාරය ඇතුලෙ... Today evening ,after sunset ..  #beautiful #sunset #NaturePhotography #nature #sky #Covid_19 #ISLAND #Wanderlust #amazing #lka #srilanka #asian  https://t.co/rkKbmE4XXN",und,"['beautiful', 'sunset', 'naturephotography', 'nature', 'sky', 'covid_19', 'island', 'wanderlust', 'amazing', 'lka', 'srilanka', 'asian']",[],https://pbs.twimg.com/media/EaFaDeCXkAIymrW.jpg,,,,[],,,,
853,1270380810433150978,21:12:42,Helpless #souls all over the #world. Take a moment of your #time to #think what #YOU #CAN do to change someones #life 🙏🙏.  #actionsspeak #louder than #words.   #Everylifematters. #changestartsnow. #Lessons off #COVID__19.   #HelpingHands #Helpeachother #LoveALL #Hatenone,en,"['souls', 'world', 'time', 'think', 'you', 'can', 'life', 'actionsspeak', 'louder', 'words', 'everylifematters', 'changestartsnow', 'lessons', 'covid__19', 'helpinghands', 'helpeachother', 'loveall', 'hatenone']",[],,,,,[],,,,
854,1270331035197362176,17:54:55,Work together to protect from Covid 19 @ Ella Retreat  https://t.co/Xwh6SCCoji,en,[],[],,,,,[],,,,
855,1269625206110289920,19:10:12,Gregory #lake filled with #flowers #summer #time but #sad still #closed deu to #covid19 #pandemic  #beautiful #sunny #day at #nuwaraeliya #love #weather #kapilaktk #travel #photography #Nikon @ Lake Gregory  https://t.co/Bm9UNMsgo0,en,"['lake', 'flowers', 'summer', 'time', 'sad', 'closed', 'covid19', 'pandemic', 'beautiful', 'sunny', 'day', 'nuwaraeliya', 'love', 'weather', 'kapilaktk', 'travel', 'photography', 'nikon']",[],,,,,[],,,,
857,1268935553929678849,21:29:46,Water in the #COVID19 crisis:  🧼 👏 water in the response 🌪 ☔️ water risks in the recovery 💪💪water in resilience &amp; building back better  New blog from Claudia Sadoff and I ⁦@IWMI_⁩   ⁦@UN_Water⁩ ⁦@siwi_water⁩ ⁦@WorldBankWater⁩   https://t.co/7HNNn3TZoE,en,['covid19'],[],,,,,[],,,,
858,1268047028845592576,10:39:05,"Safety  https://t.co/tqy2QzPYcv, we design and deliver a full range of safety signage and advertising solutions for companies across Sri Lanka.  Visit -  https://t.co/2mynpBss3h Contact - 071 5565019 #COVID19 #safetysign #posters  https://t.co/PSu7Yt7Iav",en,"['covid19', 'safetysign', 'posters']",[],https://pbs.twimg.com/media/EZkCCzpXsAE36kc.jpg,,,,[],,,,
859,1267998141409681408,07:24:49,අපගේ වෘත්තීයමය වගකීම මත COVID 19 නිසා වෘත්තීය ඡයාරූප ශිල්පීන්ගේ අඩපන වූ  වෘත්තීය කටයුතු නැවත  නගා සිටුවීම සඳහා සහයෝගයක් ලබා දීම උදෙසා අගල් 16X24 සහ 20X30 උසස්ම ප්‍රමිතියේ Photo Enlargements  විශේෂිත  මිලකට අපෙන්  ලබාගන්න.... ☎️0917 200 733☎️ 📱WhatsApp/Viber 0716 323 083📱  https://t.co/VSWWOcgbTd,si,[],[],https://pbs.twimg.com/media/EZjVlFoXkAEm2ZV.jpg,,,,[],,,,
860,1267684768025645056,10:39:35,The first batch of Sri Lankan national cricketers resumed their outdoor training today after the #Covid19 pandemic halted Cricket worldwide in March. @ThePapareSports @OfficialSLC @IamDimuth @Mickeyarthurcr1 @IAmIsuru17 @dasunshanaka1 @LEmbuldeniya @WaninduH @ICC @danushka_70  https://t.co/HZXPOAEv7b,en,['covid19'],[],https://pbs.twimg.com/ext_tw_video_thumb/1267684717714976768/pu/img/dEdMB9iK9VVWwMJm.jpg,,,,[],,,,
861,1267489777970040832,21:44:46,"Covid-19 @ Colombo, Sri Lanka  https://t.co/YVuhOJKAVf",in,[],[],,,,,[],,,,
862,1267273923416043520,07:27:02,Covid_19 hikers ⛰️ #hawagaka_mountain  https://t.co/7FvcSs4DPC,en,['hawagaka_mountain'],[],https://pbs.twimg.com/media/EZZC3G9WkAIYOlu.jpg,,,,[],,,,
863,1266783481977360385,22:58:12,"Transport Options...  #safe&amp;sanitized #toyota #hiace #commuter #grandcabin #kdh #223b #transport #staff #colombo #srilanka #sosrilanka #office #safe #sanitized #covid19 #office #public #taxi @ Colombo, Sri Lanka  https://t.co/qBa0lOPKDT",en,"['safe', 'toyota', 'hiace', 'commuter', 'grandcabin', 'kdh', '223b', 'transport', 'staff', 'colombo', 'srilanka', 'sosrilanka', 'office', 'safe', 'sanitized', 'covid19', 'office', 'public', 'taxi']",[],,,,,[],,,,
864,1266003479119740929,19:18:45,"Life before Covid 19 @ Kaduwela, Sri Lanka  https://t.co/IKdcOd80vE",tl,[],[],,,,,[],,,,
865,1265288427693432833,19:57:23,முடிவுகள் எதுவானால் என்ன.. 💪👈👌👍 #Blackpantherslofficials ❤💛🧡🖤 #instagood #instadaily #instamood #instagramforbusiness #youtube #tamilkavithai #tamil #tamilmemes #tamilmuser #trending #foryou #foryoupage #covid19…  https://t.co/qKkMPCvCmh,ta,"['blackpantherslofficials', 'instagood', 'instadaily', 'instamood', 'instagramforbusiness', 'youtube', 'tamilkavithai', 'tamil', 'tamilmemes', 'tamilmuser', 'trending', 'foryou', 'foryoupage', 'covid19']",[],,,,,[],,,,
866,1263214690550853632,02:37:06,Covid-19 නොතිබුනානම් අදයි අපේ Wedding එක 🙃 @ Summerfields  https://t.co/eaQe9JjslH,und,[],[],,,,,[],,,,
867,1263207593734033410,02:08:54,Covid-19 නොතිබුනානම් අදයි අපේ Wedding එක 🙃 @ Summerfields  https://t.co/FhO8BSS0IE,und,[],[],,,,,[],,,,
868,1263157377760542720,22:49:21,❤️❤️💖            Covid 19*** Friends......  https://t.co/eLSVhL1PSN,en,[],[],https://pbs.twimg.com/media/EYei6kfXsAM1uOg.jpg,,,,[],,,,
872,1261891822214959104,11:00:29,Here's a collection of in-trend Gents and Ladies Sunglasses from  https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! Let us Deliver.  #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Rajagiriya  https://t.co/hXmiSmxxwA,en,"['sunglasses', 'shades', 'srilanka', 'colombo', 'invu', 'quarantine', 'quarantinelife', 'covıd19']",[],,,,,[],,,,
873,1261615536284278784,16:42:38,"Miss those days of travel, Miss seeing such views, Miss hearing those waves, Miss living this experience. #lifeinlockdown sucks  My last international trip before #covıd19 #lockdown @tourismlk   . .  Follow…  https://t.co/VcpXrrW3wz",en,"['lifeinlockdown', 'covıd19', 'lockdown']",[],,,,,[],,,,
874,1261203098225213446,13:23:45,Here's a collection of in-trend Gents and Ladies Sunglasses from  https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! Let us Deliver.  #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Rajagiriya  https://t.co/8Xjd2r4GeX,en,"['sunglasses', 'shades', 'srilanka', 'colombo', 'invu', 'quarantine', 'quarantinelife', 'covıd19']",[],,,,,[],,,,
875,1261159893911961600,10:32:04,#instagood #instadaily #quarantine #colombo #srilanka #curfew #covid19 #foozootravel #mahasenbyfoozoo @ Foozoo Infinite  https://t.co/LBBW3QNQZP,en,"['instagood', 'instadaily', 'quarantine', 'colombo', 'srilanka', 'curfew', 'covid19', 'foozootravel', 'mahasenbyfoozoo']",[],,,,,[],,,,
876,1260998007325065221,23:48:47,hey guys we made this video to promote one of our beloved friend's coffee shop. before covid19 pandemic they did a great  service and this was a favorite place among tourists those who come to kandy. But due to…  https://t.co/hWhUKuAhzj,en,[],[],,,,,[],,,,
877,1260966104937246721,21:42:01,Here's a collection of in-trend Gents and Ladies Sunglasses from  https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE! Let us Deliver.  #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Rajagiriya  https://t.co/pwW7WX9vJX,en,"['sunglasses', 'shades', 'srilanka', 'colombo', 'invu', 'quarantine', 'quarantinelife', 'covıd19']",[],,,,,[],,,,
879,1260568545697632260,19:22:16,Loving Nature 🌱 #butterfly #relaxed #colorful #love #backtonature #quarantinelife #covid19 #coronavirus #pandemic #srilanka @ Dehiwala  https://t.co/bT18tIlS07,tl,"['butterfly', 'relaxed', 'colorful', 'love', 'backtonature', 'quarantinelife', 'covid19', 'coronavirus', 'pandemic', 'srilanka']",[],,,,,[],,,,
880,1260236981075767297,21:24:45,Popular Vlogger Nas Daily names Sri Lanka 🇱🇰 as the Most Generous Country during Covid19 #COVID19 #SriLanka #lka 👇👇  https://t.co/TDLRIX0I5c  https://t.co/0XILpcInaG,en,"['covid19', 'srilanka', 'lka']",[],https://pbs.twimg.com/media/EX1C2DvWkAYB0gc.jpg,,,,[],,,,
881,1260157088468090880,16:07:17,"Finalllyyy escape home after exactly 2months week!! #onelasttime #quarantinelife #covid19 #colombo @ Colombo, Sri Lanka  https://t.co/knWuw7tMm5",en,"['onelasttime', 'quarantinelife', 'covid19', 'colombo']",[],,,,,[],,,,
882,1260074666728849409,10:39:46,"Had a #Healthy Conversation With #Health Minister! #Srilanka Thank you!  #covid19  Hon.Min.Pavithra Wanniarachchi පවිත්‍රා වන්නිආරච්චි #staysafe @ Tea Cup, Hatton  https://t.co/eZkN1OJT9X",en,"['healthy', 'health', 'srilanka', 'covid19', 'staysafe']",[],,,,,[],,,,
883,1260061089263497222,09:45:49,Covid 19 වැනසූ අනාගත තාක්ෂණය 🇱🇰👇  Full Video Link -  https://t.co/bpT3xm9U8x @ Nugegoda  https://t.co/d8IlqvMdFz,et,[],[],,,,,[],,,,
884,1259839255678943238,19:04:19,Swipe!! Ada cerita Teaser u/sobat sobat magoda . .  Kalo Pandemi Covid19 ini udah berakhir. Wajib banget kalian planning waktu kalian buat meet-up dan silaturami lagi bersama teman-teman kalian okay!  :) . . Lakukan…  https://t.co/B1wiCSAQUG,in,[],[],,,,,[],,,,
885,1259474511566602243,18:54:58,"On good days workout, on bad days workout harder! 🔥💯🤟🏻💪🏼  . . . . . . #fitness #fit #fitnessmotivation #srilankan #srilanka #quarantine #quarantinelife #covid #covid19 #nevergiveup #neversettle #neverforget…  https://t.co/pHn4XdOpYV",en,"['fitness', 'fit', 'fitnessmotivation', 'srilankan', 'srilanka', 'quarantine', 'quarantinelife', 'covid', 'covid19', 'nevergiveup', 'neversettle', 'neverforget']",[],,,,,[],,,,
886,1259119863232004097,19:25:43,🔴 Plastic Face Shield 🔰 💁 අවශ්‍ය ඕනෑම ප්‍රමාණයක්  🙋 දැන්ම ඇණවුම් කරන්න❗  📞 Call / Whatsapp : 0761375643  🚚 Delivery Available 🚚  #FaceShield #StaySafe #Covid19  https://t.co/HQTCM75Otz,und,"['faceshield', 'staysafe', 'covid19']",[],https://pbs.twimg.com/media/EXlK08AWkAAAsSo.jpg,,,,[],,,,
887,1259046019620311045,14:32:17,"Here's a collection of in-trend Gents and Ladies Sunglasses from  https://t.co/rNO7cYLYAf! . . . STAY HOME! STAY SAFE!  #sunglasses #shades #srilanka #colombo #invu #quarantine #quarantinelife #covıd19 @ Colombo, Sri Lanka  https://t.co/Ktj3NThGeJ",en,"['sunglasses', 'shades', 'srilanka', 'colombo', 'invu', 'quarantine', 'quarantinelife', 'covıd19']",[],,,,,[],,,,
